Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
118,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,284,40886,40886,256,128,0,0,20,4,64,64,0x0,0x7de60086ecc0,4,228,114,8936,0,0,0,0,0.0,0.0,0.0,16.0,512.0,512.0,256.0,256.0,14,0,0,0,18,0,0,0,15,0,4,4,14,0,4,4,7,0,0,0,10,0,0,0,12,0,4,4,9,0,4,4,14,0,8,8,18,0,8,8,14,0,4,4,14,0,4,4,7,0,8,8,10,0,8,8,12,0,4,4,8,0,4,4,43075,6456,0,82689,0,4,106441,106441,3985519842310758,3985600751704291,3985600751708016,3985519843179762
119,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,285,40886,40886,256,256,1536,48,28,4,80,64,0x0,0x7de600218380,4,256,173,14608,0,0,0,0,0.0,0.0,0.0,1.0,272.0,272.0,256.0,16.0,10,0,0,0,18,0,0,0,10,0,0,0,11,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,16,0,0,0,6,0,1,0,7,0,0,0,10,0,0,0,14,0,0,0,14,0,0,0,15,0,0,0,114557,7324,0,482473,0,4,506992,506992,3985519843176938,3985600751725442,3985600751730009,3985519844952331
120,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,286,40886,40886,256,256,0,0,12,4,32,64,0x0,0x7de601d957c0,4,59,73,5744,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163726,7292,0,750880,0,4,775942,775942,3985519843827960,3985600751872218,3985600751874382,3985519846396525
121,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,287,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,179,13584,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,9,0,0,0,5,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,126189,7107,0,542674,0,4,567633,567633,3985519844361639,3985600751893490,3985600751896134,3985519847801822
122,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,288,40886,40886,256,256,0,0,40,0,32,64,0x0,0x7de564869840,4,355,145,11100,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,1,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,244971,7100,0,1198423,0,4,1223151,1223151,3985519845528433,3985600751908792,3985600751911276,3985519849263081
123,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,289,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de564247fc0,4,252,137,11404,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,1,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,1,0,5,0,0,0,5,0,0,0,10,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,220457,10048,0,1031330,0,4,1093417,1093417,3985519846093768,3985600751927780,3985600751930464,3985519850646826
124,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,290,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,165,13192,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,13,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,5,0,1,0,9,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,216821,7097,0,1040719,0,4,1065873,1065873,3985519846909954,3985600751948491,3985600751950895,3985519852093344
125,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,291,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de563e53a80,4,252,178,14096,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,8,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,10,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,1,0,4,0,0,0,218130,9976,0,1053242,0,4,1077932,1077932,3985519847447088,3985600751966838,3985600751969442,3985519853511670
126,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,292,40886,40886,256,256,512,0,8,0,32,64,0x0,0x7de563a8eec0,4,82,96,7492,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,210753,9868,0,1013332,0,4,1038028,1038028,3985519848331134,3985600751985626,3985600751987909,3985519854978017
127,__amd_rocclr_copyBuffer.kd,2,0,293,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,82,7248,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,4,0,0,0,7,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130788,7849,0,573349,0,8,598648,598648,3985519848873105,3985600751991835,3985600751994799,3985519856388281
128,__amd_rocclr_fillBufferAligned.kd,2,0,295,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,76,5900,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,42036,10000,0,82094,0,4,106882,106882,3985519857229934,3985600752071873,3985600752073796,3985519858421795
129,__amd_rocclr_fillBufferAligned.kd,2,0,296,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,68,5936,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,144534,0,0,643009,0,4,668102,668102,3985519858400454,3985600752077842,3985600752079324,3985519860339519
130,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,297,40886,40886,256,256,0,0,8,0,16,64,0x0,0x7de600721100,4,18,71,5652,0,0,0,0,0.0,0.0,0.0,2.0,128.0,128.0,0.0,128.0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,4,4,0,0,0,0,0,0,0,0,116184,7294,0,490618,0,4,515410,515410,3985519858888775,3985600752088858,3985600752090461,3985519861635324
131,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,298,40886,40886,512,512,29184,0,52,4,48,64,0x0,0x7de563a8f040,8,492,304,24232,0,0,0,0,0.0,0.0,0.0,2.0,144.0,144.0,16.0,128.0,4,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,8,0,0,0,5,0,2,0,5,0,0,0,9,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,6,0,0,0,217604,9867,0,1052612,0,8,1076948,1076948,3985519859380402,3985600752097591,3985600752100315,3985519863114460
132,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,299,40886,40886,256,256,0,0,8,0,32,64,0x0,0x7de563a8b900,4,31,78,6128,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,9,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,261374,9861,0,1293012,0,4,1317733,1317733,3985519859952838,3985600752108567,3985600752110290,3985519864563882
133,__amd_rocclr_copyBuffer.kd,2,0,300,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,72,6580,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,8,0,0,0,6,0,0,0,0,0,4,0,8,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,233678,11002,0,1144989,0,8,1169815,1169815,3985519860867479,3985600752129358,3985600752132563,3985519866053462
134,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,302,40886,40886,256,128,0,0,20,4,64,64,0x0,0x7de60086ecc0,4,228,113,8664,0,0,0,0,0.0,0.0,0.0,16.0,512.0,512.0,256.0,256.0,14,0,0,0,18,0,0,0,15,0,4,4,14,0,4,4,7,0,0,0,9,0,0,0,11,0,4,4,11,0,4,4,14,0,8,8,18,0,8,8,14,0,4,4,14,0,4,4,7,0,8,8,9,0,8,8,11,0,4,4,10,0,4,4,42186,6455,0,82324,0,4,105198,105198,3985519866900434,3985600752174264,3985600752177148,3985519867976123
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,303,40886,40886,256,256,1536,48,28,4,80,64,0x0,0x7de600218380,4,256,169,14148,0,0,0,0,0.0,0.0,0.0,1.0,272.0,272.0,256.0,16.0,12,0,0,0,19,0,0,0,12,0,0,0,11,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,16,0,0,0,6,0,1,0,7,0,0,0,10,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,201941,7257,0,950536,0,4,984450,984450,3985519867962443,3985600752184279,3985600752187924,3985519869810434
136,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,304,40886,40886,256,256,0,0,12,4,32,64,0x0,0x7de601d957c0,4,59,67,5828,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230451,7380,0,1118040,0,4,1142980,1142980,3985519868568989,3985600752220172,3985600752221854,3985519871192587
137,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,305,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,163,13072,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,200218,7094,0,951520,0,4,976501,976501,3985519869059755,3985600752235755,3985600752238038,3985519872640276
138,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,306,40886,40886,256,256,0,0,40,0,32,64,0x0,0x7de564869840,4,355,144,11260,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,189259,7100,0,891909,0,4,916767,916767,3985519870083768,3985600752244127,3985600752246331,3985519874160563
139,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,307,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de564247fc0,4,252,150,11548,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,1,0,5,0,0,0,4,0,0,0,10,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,120557,10054,0,484729,0,4,543833,543833,3985519870579130,3985600752262635,3985600752264798,3985519875475015
140,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,308,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,166,12720,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,236349,7101,0,1149880,0,4,1174913,1174913,3985519871757371,3985600752272209,3985600752274612,3985519876905769
141,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,309,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de563e53a80,4,252,155,12684,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,8,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,1,0,4,0,0,0,122644,10101,0,524179,0,4,549703,549703,3985519872332040,3985600752288272,3985600752290516,3985519878237687
142,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,310,40886,40886,256,256,512,0,8,0,32,64,0x0,0x7de563a8eec0,4,82,92,7348,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,149668,9865,0,678324,0,4,702991,702991,3985519873148687,3985600752302894,3985600752304817,3985519879682752
143,__amd_rocclr_copyBuffer.kd,2,0,311,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,83,7376,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126895,7788,0,553066,0,8,578073,578073,3985519873710107,3985600752310105,3985600752313990,3985519881063803
144,__amd_rocclr_fillBufferAligned.kd,2,0,313,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,74,5848,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,43238,10000,0,83018,0,4,108678,108678,3985519881731800,3985600752342993,3985600752344916,3985519882833178
145,__amd_rocclr_fillBufferAligned.kd,2,0,314,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,75,5728,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,167138,0,0,762990,0,4,788647,788647,3985519882811626,3985600752348682,3985600752350124,3985519884748408
