Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
120,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,286,41627,41627,256,256,0,0,12,4,32,64,0x0,0x719dfcc957c0,2,19,1504,0,1,1,80,0,66.0,0.0,1427.0,1378.0,864046.0,1540.0,0.0,0.0,1036569,0,0,0,1036569,0,0,5,1036569,1,0,1,1036569,0,0,0,1036569,1,0,5,1036569,0,0,0,1036569,1,0,1,1036569,0,0,1,1036569,0,0,0,1036569,0,0,5,1036569,0,0,0,1036569,0,0,0,1036569,4,2,6,1036569,4,2,2,1036569,4,2,3,1036569,4,2,3,1036569,0,1036569,988,4146276,35362,13912,3985537554233269,3985600751872218,3985600751874382,3985537556764880
121,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,287,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,16,1252,0,1,1,292,0,66.0,0.0,1175.0,1126.0,866835.0,1288.0,0.0,0.0,646030,9,4,5,646030,4,2,2,646030,5,2,7,646030,4,2,2,646030,4,2,2,646030,4,2,2,646030,8,3,5,646030,8,4,5,646030,4,2,2,646030,4,2,2,646030,4,2,6,646030,4,2,2,646030,4,2,2,646030,4,2,2,646030,4,2,2,646030,4,2,2,646030,0,646030,0,2584120,36066,14673,3985537554773827,3985600751893490,3985600751896134,3985537558132000
122,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,288,41627,41627,256,256,0,0,40,0,32,64,0x0,0x719d4bc69840,3,28,2290,0,1,2,292,0,70.0,0.0,1235.0,1184.0,869726.0,1352.0,0.0,0.0,1024005,0,0,0,1024005,0,0,0,1024005,5,2,7,1024005,1,0,1,1024005,5,2,3,1024005,5,2,3,1024005,4,2,2,1024005,4,2,3,1024005,4,2,2,1024005,4,2,2,1024005,8,4,8,1024005,8,4,4,1024005,4,2,2,1024005,4,2,2,1024005,4,2,2,1024005,4,2,2,1024005,0,1024005,0,4096020,35931,14506,3985537555853162,3985600751908792,3985600751911276,3985537559497217
123,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,289,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b647fc0,3,28,2287,0,1,2,284,0,70.0,0.0,1223.0,1168.0,870300.0,1338.0,0.0,0.0,1058046,5,2,4,1058046,4,2,3,1058046,5,2,7,1058046,4,2,2,1058046,4,2,2,1058046,5,2,7,1058046,4,2,2,1058046,4,2,3,1058046,5,2,3,1058046,4,2,2,1058046,4,2,7,1058046,4,2,2,1058046,0,0,0,1058046,0,0,4,1058046,4,2,2,1058046,4,2,3,1058046,0,1058046,986,4232184,36450,15062,3985537556780443,3985600751927780,3985600751930464,3985537560919138
124,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,290,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,17,1340,0,1,1,292,0,66.0,0.0,1263.0,1216.0,871446.0,1376.0,0.0,0.0,1172945,8,4,4,1172945,4,2,3,1172945,4,2,6,1172945,4,2,2,1172945,6,2,4,1172945,4,2,2,1172945,8,3,5,1172945,8,4,5,1172945,4,2,2,1172945,4,2,2,1172945,4,2,6,1172945,4,2,2,1172945,4,2,2,1172945,4,2,2,1172945,4,2,2,1172945,4,2,3,1172945,0,1172945,992,4691780,36103,14663,3985537557314141,3985600751948491,3985600751950895,3985537562341800
125,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,291,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b253a80,3,32,2616,0,1,2,284,0,70.0,0.0,1391.0,1342.0,879948.0,1504.0,0.0,0.0,1065451,5,2,3,1065451,4,2,2,1065451,8,4,8,1065451,4,2,6,1065451,5,2,3,1065451,4,2,2,1065451,5,2,3,1065451,4,2,3,1065451,1,0,1,1065451,0,0,0,1065451,4,2,7,1065451,4,2,6,1065451,4,2,2,1065451,4,2,2,1065451,4,2,2,1065451,4,2,3,1065451,0,1065451,0,4261804,37522,16153,3985537558386355,3985600751966838,3985600751969442,3985537563747037
126,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,292,41627,41627,256,256,512,0,8,0,32,64,0x0,0x719d4ae8eec0,2,19,1488,0,1,1,61,0,66.0,0.0,1411.0,1362.0,870646.0,1524.0,0.0,0.0,1019892,1,0,5,1019892,0,0,0,1019892,0,0,4,1019892,4,2,2,1019892,0,0,0,1019892,0,0,0,1019892,1,0,1,1019892,1,0,2,1019892,4,2,6,1019892,4,2,2,1019892,4,2,8,1019892,4,2,2,1019892,4,2,2,1019892,4,2,2,1019892,4,2,2,1019892,0,0,0,1019892,0,1019892,0,4079568,36023,14608,3985537558913254,3985600751985626,3985600751987909,3985537565150140
127,__amd_rocclr_copyBuffer.kd,2,0,293,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,114,8996,0,4,4,154,0,261.0,0.0,5347.0,5218.0,1052986.0,5593.0,0.0,0.0,1060191,4,2,2,1060191,4,2,8,1060191,4,2,6,1060191,4,2,2,1060191,4,2,2,1060191,4,2,2,1060191,1,0,1,1060191,2,2,1,1060191,0,0,0,1060191,0,0,4,1060191,0,0,4,1060191,0,0,0,1060191,0,0,0,1060191,0,0,0,1060191,0,0,0,1060191,0,0,2,1060191,0,1060191,989,4240764,46513,19495,3985537560074239,3985600751991835,3985600751994799,3985537566551071
128,__amd_rocclr_fillBufferAligned.kd,2,0,295,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,21,1668,0,1,1,93,0,66.0,0.0,1591.0,1540.0,1025040.0,1694.0,0.0,0.0,102226,0,0,0,102226,0,0,6,102226,0,0,4,102226,0,0,0,102226,0,0,4,102226,0,0,0,102226,4,2,2,102226,4,2,3,102226,5,2,3,102226,4,2,6,102226,0,0,4,102226,1,0,1,102226,6,4,6,102226,3,1,3,102226,4,2,2,102226,4,2,2,102226,0,102226,77,408904,43040,16029,3985537567368779,3985600752071873,3985600752073796,3985537568527481
129,__amd_rocclr_fillBufferAligned.kd,2,0,296,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,15,1196,0,1,1,93,0,66.0,0.0,1119.0,1069.0,1020105.0,1222.0,0.0,0.0,930426,0,0,0,930426,0,0,0,930426,0,0,0,930426,0,0,0,930426,0,0,0,930426,0,0,0,930426,4,2,2,930426,4,2,2,930426,5,2,3,930426,6,4,2,930426,0,0,0,930426,1,0,1,930426,4,2,2,930426,2,1,1,930426,5,2,3,930426,4,2,2,930426,0,930426,0,3721704,42610,15651,3985537568506991,3985600752077842,3985600752079324,3985537570375562
130,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,297,41627,41627,256,256,0,0,8,0,16,64,0x0,0x719dd8d21100,2,23,1844,0,2,0,24,0,743.0,0.0,908.0,884.0,859856.0,978.0,0.0,0.0,930887,0,0,0,930887,0,0,0,930887,4,2,2,930887,4,2,2,930887,0,0,5,930887,0,0,1,930887,0,0,4,930887,0,0,1,930887,2,0,2,930887,0,0,0,930887,0,0,0,930887,0,0,0,930887,0,0,4,930887,0,0,0,930887,4,2,6,930887,4,2,2,930887,0,930887,0,3723548,34943,13557,3985537569009614,3985600752088858,3985600752090461,3985537571639780
131,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,298,41627,41627,512,512,29184,0,52,4,48,64,0x0,0x719d4ae8f040,3,14,1165,0,2,1,616,0,246.0,0.0,1027.0,957.0,886266.0,1219.0,0.0,0.0,1102506,5,2,7,1102506,4,2,2,1102506,4,2,6,1102506,4,2,2,1102506,4,2,2,1102506,4,2,2,1102506,4,2,2,1102506,4,2,3,1102506,7,3,8,1102506,4,2,2,1102506,6,3,8,1102506,4,2,3,1102506,4,2,2,1102506,2,1,1,1102506,0,0,0,1102506,4,2,2,1102506,0,1102506,0,4410024,38224,16860,3985537569517524,3985600752097591,3985600752100315,3985537573046819
132,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,299,41627,41627,256,256,0,0,8,0,32,64,0x0,0x719d4ae8b900,2,17,1348,0,1,1,78,0,78.0,0.0,1271.0,1210.0,861096.0,1374.0,0.0,0.0,886092,0,0,4,886092,0,0,2,886092,0,0,4,886092,0,0,0,886092,0,0,0,886092,0,0,0,886092,1,0,1,886092,0,0,1,886092,5,2,7,886092,4,2,2,886092,2,0,7,886092,0,0,0,886092,0,0,0,886092,4,2,2,886092,4,2,2,886092,4,2,3,886092,0,886092,992,3544368,35067,13649,3985537570615326,3985600752108567,3985600752110290,3985537574407029
133,__amd_rocclr_copyBuffer.kd,2,0,300,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,104,8288,0,4,4,154,0,261.0,0.0,4863.0,4732.0,1047307.0,5110.0,0.0,0.0,565926,6,4,2,565926,4,2,8,565926,4,2,6,565926,4,2,2,565926,5,2,3,565926,4,2,2,565926,0,0,0,565926,0,0,1,565926,0,0,0,565926,0,0,4,565926,0,0,4,565926,0,0,0,565926,0,0,0,565926,0,0,0,565926,0,0,0,565926,0,0,2,565926,0,565926,991,2263704,45882,18822,3985537571170206,3985600752129358,3985600752132563,3985537575789072
134,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,302,41627,41627,256,128,0,0,20,4,64,64,0x0,0x719dc846ecc0,32,452,35972,0,16,16,488,0,2862.0,0.0,4526.0,4376.0,965591.0,4644.0,1.0,0.0,101239,11,4,11,101239,12,5,9,101239,20,8,12,101239,15,6,9,101239,18,8,11,101239,18,8,10,101239,22,10,12,101239,22,10,14,101239,11,4,11,101239,12,5,7,101239,12,4,8,101239,7,2,5,101239,18,8,11,101239,18,8,11,101239,14,6,8,101239,14,6,10,101239,0,101239,77,404956,46491,25104,3985537576713027,3985600752174264,3985600752177148,3985537577728418
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,303,41627,41627,256,256,1536,48,28,4,80,64,0x0,0x719d6cc18380,5,33,2761,0,1,4,365,0,201.0,0.0,959.0,851.0,907962.0,1070.0,0.0,0.0,590061,14,6,8,590061,13,5,8,590061,10,4,6,590061,14,6,8,590061,8,2,6,590061,9,3,6,590061,7,2,5,590061,9,3,15,590061,6,2,4,590061,6,2,4,590061,5,1,4,590061,6,2,4,590061,10,4,6,590061,10,4,7,590061,10,4,6,590061,10,4,14,590061,0,590061,0,2360244,40444,19189,3985537577720907,3985600752184279,3985600752187924,3985537579520796
136,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,304,41627,41627,256,256,0,0,12,4,32,64,0x0,0x719dfcc957c0,2,20,1556,0,1,1,80,0,66.0,0.0,1479.0,1428.0,861916.0,1592.0,0.0,0.0,1105640,0,0,0,1105640,0,0,4,1105640,0,0,0,1105640,0,0,0,1105640,1,0,5,1105640,0,0,0,1105640,1,0,1,1105640,0,0,1,1105640,0,0,0,1105640,0,0,5,1105640,0,0,0,1105640,0,0,0,1105640,4,2,6,1105640,5,2,3,1105640,4,2,3,1105640,4,2,2,1105640,0,1105640,0,4422560,35150,13752,3985537578329235,3985600752220172,3985600752221854,3985537580946072
137,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,305,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,16,1304,0,1,1,292,0,66.0,0.0,1227.0,1176.0,868581.0,1340.0,0.0,0.0,1035497,9,4,5,1035497,4,2,3,1035497,4,2,6,1035497,4,2,2,1035497,4,2,2,1035497,4,2,2,1035497,8,3,5,1035497,8,4,5,1035497,4,2,2,1035497,4,2,2,1035497,4,2,6,1035497,4,2,2,1035497,4,2,2,1035497,5,2,3,1035497,4,2,2,1035497,4,2,3,1035497,0,1035497,1018,4141988,36259,14833,3985537578843375,3985600752235755,3985600752238038,3985537582389055
138,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,306,41627,41627,256,256,0,0,40,0,32,64,0x0,0x719d4bc69840,3,28,2173,0,1,2,292,0,70.0,0.0,1163.0,1112.0,867716.0,1274.0,0.0,0.0,1142034,0,0,0,1142034,0,0,1,1142034,5,2,7,1142034,1,0,1,1142034,5,2,3,1142034,4,2,2,1142034,4,2,2,1142034,4,2,3,1142034,4,2,2,1142034,4,2,2,1142034,8,4,8,1142034,8,4,4,1142034,5,2,3,1142034,4,2,2,1142034,4,2,2,1142034,4,2,3,1142034,0,1142034,986,4568136,35730,14346,3985537579822612,3985600752244127,3985600752246331,3985537583774992
139,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,307,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b647fc0,3,29,2329,0,1,2,284,0,70.0,0.0,1259.0,1204.0,869733.0,1370.0,0.0,0.0,596761,5,2,4,596761,4,2,2,596761,5,2,7,596761,4,2,2,596761,4,2,2,596761,4,2,6,596761,4,2,2,596761,4,2,3,596761,5,2,3,596761,4,2,2,596761,4,2,7,596761,4,2,2,596761,1,0,1,596761,0,0,4,596761,4,2,2,596761,4,2,2,596761,0,596761,0,2387044,36387,14982,3985537580341219,3985600752262635,3985600752264798,3985537585166609
140,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,308,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,18,1384,0,1,1,292,0,66.0,0.0,1307.0,1258.0,871426.0,1420.0,0.0,0.0,603852,8,4,4,603852,4,2,2,603852,4,2,6,603852,4,2,2,603852,5,2,3,603852,4,2,2,603852,8,3,5,603852,8,4,5,603852,4,2,2,603852,4,2,2,603852,4,2,6,603852,4,2,2,603852,4,2,2,603852,4,2,2,603852,4,2,2,603852,5,2,3,603852,0,603852,0,2415408,36100,14656,3985537581527381,3985600752272209,3985600752274612,3985537586552547
141,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,309,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b253a80,3,35,2688,0,1,2,284,0,70.0,0.0,1439.0,1390.0,879813.0,1552.0,0.0,0.0,1045990,5,2,3,1045990,4,2,3,1045990,8,4,8,1045990,4,2,6,1045990,4,2,2,1045990,4,2,2,1045990,5,2,3,1045990,4,2,3,1045990,1,0,1,1045990,0,0,0,1045990,4,2,7,1045990,4,2,6,1045990,4,2,2,1045990,4,2,2,1045990,4,2,2,1045990,5,2,5,1045990,0,1045990,986,4183960,37508,16073,3985537582099226,3985600752288272,3985600752290516,3985537587954849
142,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,310,41627,41627,256,256,512,0,8,0,32,64,0x0,0x719d4ae8eec0,2,17,1414,0,1,1,61,0,66.0,0.0,1339.0,1290.0,867956.0,1450.0,0.0,0.0,1068258,1,0,5,1068258,0,0,1,1068258,0,0,4,1068258,4,2,2,1068258,0,0,0,1068258,0,0,0,1068258,1,0,1,1068258,0,0,1,1068258,4,2,6,1068258,4,2,2,1068258,4,2,8,1068258,4,2,2,1068258,4,2,2,1068258,4,2,2,1068258,5,2,3,1068258,0,0,1,1068258,0,1068258,991,4273032,35753,14361,3985537582918427,3985600752302894,3985600752304817,3985537589369209
143,__amd_rocclr_copyBuffer.kd,2,0,311,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,112,8972,0,4,4,154,0,261.0,0.0,5379.0,5246.0,1052509.0,5625.0,0.0,0.0,1232887,4,2,2,1232887,4,2,7,1232887,4,2,6,1232887,4,2,2,1232887,4,2,2,1232887,4,2,2,1232887,1,0,1,1232887,0,0,1,1232887,0,0,0,1232887,0,0,4,1232887,0,0,4,1232887,0,0,0,1232887,0,0,0,1232887,0,0,0,1232887,2,2,0,1232887,0,0,1,1232887,0,1232887,0,4931548,46459,19426,3985537583465886,3985600752310105,3985600752313990,3985537590761987
144,__amd_rocclr_fillBufferAligned.kd,2,0,313,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,21,1604,0,1,1,93,0,66.0,0.0,1527.0,1479.0,1024070.0,1630.0,0.0,0.0,103044,0,0,0,103044,0,0,6,103044,0,0,4,103044,0,0,0,103044,0,0,4,103044,0,0,0,103044,4,2,2,103044,4,2,3,103044,6,2,4,103044,4,2,6,103044,0,0,4,103044,3,2,1,103044,4,2,6,103044,2,1,2,103044,4,2,2,103044,4,2,2,103044,0,103044,0,412176,42942,15903,3985537591616279,3985600752342993,3985600752344916,3985537592782032
145,__amd_rocclr_fillBufferAligned.kd,2,0,314,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,15,1192,0,1,1,93,0,66.0,0.0,1115.0,1066.0,1020961.0,1218.0,0.0,0.0,830520,2,2,0,830520,1,0,1,830520,0,0,0,830520,0,0,0,830520,0,0,0,830520,0,0,0,830520,4,2,2,830520,4,2,2,830520,5,2,3,830520,4,2,2,830520,0,0,0,830520,1,0,1,830520,4,2,2,830520,2,1,1,830520,4,2,2,830520,4,2,2,830520,0,830520,0,3322080,42451,15482,3985537592761141,3985600752348682,3985600752350124,3985537594604585
146,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,315,41627,41627,256,256,0,0,8,0,16,64,0x0,0x719dd8d21100,2,23,1770,0,2,0,24,0,718.0,0.0,872.0,847.0,855886.0,941.0,0.0,0.0,1056019,0,0,0,1056019,0,0,1,1056019,4,2,2,1056019,5,2,3,1056019,0,0,5,1056019,0,0,1,1056019,0,0,4,1056019,0,0,1,1056019,1,0,1,1056019,0,0,0,1056019,0,0,0,1056019,0,0,0,1056019,0,0,4,1056019,0,0,0,1056019,4,2,6,1056019,4,2,3,1056019,0,1056019,983,4224076,34547,13164,3985537593271415,3985600752354490,3985600752356253,3985537595934420
